postcode,oa11cd,lsoa11cd,msoa11cd,msoa11hclnm,wd19cd,wd19nm,lon,lat
WA158PJ,E00031085,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.310301,53.38058
WA158PL,E00031079,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.310204,53.381713
WA158PN,E00031079,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.311491,53.380972
WA158PP,E00031085,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.311561,53.380395
WA158PQ,E00031085,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.312339,53.379811
WA158PR,E00031085,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.312359,53.380494
WA158PS,E00031084,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.313417,53.381174
WA158PT,E00031085,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.313426,53.38041
WA158PU,E00031085,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.315246,53.380585
WA158PW,E00031085,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.310588,53.380831
WA158PX,E00031085,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.315625,53.381006
WA158PY,E00031088,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.314801,53.379328
WA158PZ,E00031093,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.315579,53.376728
WA158QA,E00031093,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.316255,53.376762
WA158QB,E00031093,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.317419,53.37755
WA158QD,E00031088,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.315741,53.378318
WA158QE,E00031088,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.315766,53.379667
WA158QF,E00031085,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.314141,53.379437
WA158QG,E00031084,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.314154,53.381235
WA158QH,E00031084,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.312756,53.381293
WA158QJ,E00031087,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.318677,53.383021
WA158QL,E00031077,E01006140,E02001284,Hale,E05000831,Hale Central,-2.323603,53.382333
WA158QN,E00031077,E01006140,E02001284,Hale,E05000831,Hale Central,-2.324628,53.382663
WA158QP,E00031087,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.322328,53.384647
WA158QQ,E00031084,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.314154,53.381235
WA158QR,E00031087,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.322291,53.385788
WA158QS,E00031087,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.321748,53.38552
WA158QT,E00168592,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.335235,53.385672
WA158QU,E00031382,E01006194,E02001282,Altrincham East,E05000831,Hale Central,-2.347795,53.386373
WA158QW,E00031077,E01006140,E02001284,Hale,E05000830,Hale Barns,-2.324082,53.384031
WA158QX,E00031081,E01006139,E02001284,Hale,E05000831,Hale Central,-2.337312,53.382107
WA158QY,E00031081,E01006139,E02001284,Hale,E05000831,Hale Central,-2.337888,53.380855
WA158QZ,E00031086,E01006139,E02001284,Hale,E05000831,Hale Central,-2.339058,53.380502
WA158RA,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158RB,E00031097,E01006134,E02001286,Hale Barns,E05000830,Hale Barns,-2.325686,53.375719
WA158RD,E00031094,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.323232,53.375018
WA158RE,E00031094,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.321765,53.373862
WA158RF,E00031085,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.314344,53.380533
WA158RG,E00031097,E01006134,E02001286,Hale Barns,E05000830,Hale Barns,-2.323119,53.37402
WA158RH,E00031094,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.320878,53.37577
WA158RJ,E00031092,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.320009,53.376222
WA158RL,E00031092,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.320387,53.37845
WA158RN,E00031092,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.321018,53.378376
WA158RP,E00031092,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.321168,53.374412
WA158RQ,E00031097,E01006134,E02001286,Hale Barns,E05000830,Hale Barns,-2.322846,53.373643
WA158RR,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158RS,E00030831,E01006088,E02001284,Hale,E05000831,Hale Central,-2.339623,53.379718
WA158RT,E00031086,E01006139,E02001284,Hale,E05000831,Hale Central,-2.339069,53.380034
WA158RU,E00031086,E01006139,E02001284,Hale,E05000831,Hale Central,-2.337475,53.379877
WA158RW,E00031092,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.320903,53.379195
WA158RX,E00031086,E01006139,E02001284,Hale,E05000831,Hale Central,-2.335637,53.379469
WA158RY,E00031086,E01006139,E02001284,Hale,E05000831,Hale Central,-2.33632,53.380195
WA158RZ,E00031086,E01006139,E02001284,Hale,E05000831,Hale Central,-2.335734,53.380232
WA158SA,E00031086,E01006139,E02001284,Hale,E05000831,Hale Central,-2.33733,53.380605
WA158SB,E00031086,E01006139,E02001284,Hale,E05000831,Hale Central,-2.336417,53.381111
WA158SD,E00031086,E01006139,E02001284,Hale,E05000831,Hale Central,-2.334491,53.380874
WA158SE,E00031082,E01006139,E02001284,Hale,E05000831,Hale Central,-2.332676,53.381418
WA158SF,E00031086,E01006139,E02001284,Hale,E05000831,Hale Central,-2.333873,53.380696
WA158SG,E00031086,E01006139,E02001284,Hale,E05000831,Hale Central,-2.334559,53.379993
WA158SH,E00031098,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.311062,53.369558
WA158SJ,E00031073,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.308043,53.367768
WA158SL,E00031096,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.314907,53.369269
WA158SN,E00031098,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.317885,53.371785
WA158SP,E00031096,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.314574,53.369134
WA158SQ,E00030834,E01006083,E02001284,Hale,E05000831,Hale Central,-2.337275,53.379338
WA158SR,E00031096,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.31407,53.369829
WA158SS,E00031096,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.313707,53.369479
WA158ST,E00031096,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.314484,53.368866
WA158SU,E00031102,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.31223,53.368953
WA158SW,E00031096,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.315001,53.369968
WA158SX,E00031102,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.312497,53.36844
WA158SY,E00031102,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.312614,53.368098
WA158SZ,E00031098,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.310805,53.369406
WA158TA,E00031098,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.309778,53.368653
WA158TB,E00031073,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.309998,53.367925
WA158TD,E00031102,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.310687,53.367599
WA158TE,E00031073,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.308904,53.368368
WA158TF,E00031102,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.308323,53.366976
WA158TG,E00031102,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.30877,53.366481
WA158TH,E00031073,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.305475,53.365878
WA158TJ,E00031073,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.30636,53.365687
WA158TL,E00031073,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.303621,53.367276
WA158TN,E00031073,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.302598,53.367072
WA158TP,E00031073,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.302837,53.368986
WA158TQ,E00031102,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.308002,53.366195
WA158TR,E00031073,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.3011,53.369844
WA158TS,E00031098,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.312745,53.369473
WA158TT,E00031079,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.309592,53.374056
WA158TU,E00031079,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.308128,53.379453
WA158TW,E00031073,E01006136,E02001286,Hale Barns,E05000830,Hale Barns,-2.301128,53.367462
WA158TX,E00031079,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.308128,53.379453
WA158TY,E00031079,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.308507,53.38008
WA158TZ,E00031079,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.295259,53.379396
WA158UA,E00031079,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.295867,53.375942
WA158UB,E00031079,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.297981,53.375263
WA158UD,E00031079,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.297453,53.374932
WA158UE,E00031079,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.300543,53.373998
WA158UF,E00031079,E01006138,E02001286,Hale Barns,E05000830,Hale Barns,-2.300713,53.374654
WA158UH,E00031380,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.344004,53.387993
WA158US,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158UU,E00031071,E01006137,E02001286,Hale Barns,E05000830,Hale Barns,-2.298859,53.365301
WA158UW,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158UX,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158UY,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338499,53.385798
WA158UZ,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158WA,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158WB,E00031086,E01006139,E02001284,Hale,E05000831,Hale Central,-2.333894,53.379545
WA158WD,E00168592,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.33647,53.385875
WA158WE,E00168592,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.336712,53.386223
WA158WF,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.337272,53.386583
WA158WG,E00168592,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.334963,53.385457
WA158WH,E00168592,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.334302,53.385594
WA158WJ,E00168592,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.335169,53.384872
WA158WL,E00168592,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.335661,53.384367
WA158WN,E00168592,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.336344,53.385237
WA158WP,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158WQ,E00031071,E01006137,E02001286,Hale Barns,E05000830,Hale Barns,-2.298859,53.365301
WA158WR,E00031086,E01006139,E02001284,Hale,E05000831,Hale Central,-2.335821,53.379837
WA158WS,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338499,53.385798
WA158WT,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.337272,53.386592
WA158WU,E00031071,E01006137,E02001286,Hale Barns,E05000830,Hale Barns,-2.298859,53.365301
WA158WW,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158WX,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158WY,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158WZ,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158XA,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338499,53.385798
WA158XB,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158XF,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158XG,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158XN,E00031071,E01006137,E02001286,Hale Barns,E05000830,Hale Barns,-2.298772,53.363729
WA158XP,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158XR,E00031071,E01006137,E02001286,Hale Barns,E05000830,Hale Barns,-2.302976,53.365228
WA158XS,E00031071,E01006137,E02001286,Hale Barns,E05000830,Hale Barns,-2.302635,53.363746
WA158XT,E00031071,E01006137,E02001286,Hale Barns,E05000830,Hale Barns,-2.300611,53.364524
WA158XU,E00031071,E01006137,E02001286,Hale Barns,E05000830,Hale Barns,-2.299064,53.364742
WA158XW,E00031071,E01006137,E02001286,Hale Barns,E05000830,Hale Barns,-2.297829,53.364216
WA158XX,E00031071,E01006137,E02001286,Hale Barns,E05000830,Hale Barns,-2.301176,53.365709
WA158XY,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158XZ,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158YD,E00031382,E01006194,E02001282,Altrincham East,E05000831,Hale Central,-2.346923,53.384533
WA158YJ,E00031382,E01006194,E02001282,Altrincham East,E05000831,Hale Central,-2.346923,53.384533
WA158YL,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338499,53.385798
WA158YP,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158YR,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158YS,E00031382,E01006194,E02001282,Altrincham East,E05000831,Hale Central,-2.346923,53.384533
WA158YT,E00031382,E01006194,E02001282,Altrincham East,E05000831,Hale Central,-2.346923,53.384533
WA158YU,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158YW,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158YY,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158ZB,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158ZD,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158ZE,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158ZF,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338499,53.385798
WA158ZG,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158ZH,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158ZJ,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158ZL,E00031081,E01006139,E02001284,Hale,E05000831,Hale Central,-2.334193,53.383086
WA158ZN,E00031096,E01006135,E02001286,Hale Barns,E05000830,Hale Barns,-2.314544,53.369143
WA158ZP,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158ZQ,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158ZR,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158ZS,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158ZT,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158ZU,E00168591,E01006194,E02001282,Altrincham East,E05000819,Altrincham,-2.338394,53.385906
WA158ZW,E00031382,E01006194,E02001282,Altrincham East,E05000831,Hale Central,-2.346923,53.384533
WA159AB,E00030828,E01006088,E02001284,Hale,E05000831,Hale Central,-2.347023,53.380218
WA159AD,E00030826,E01006082,E02001285,Bowdon,E05000831,Hale Central,-2.346936,53.378789
WA159AE,E00030826,E01006082,E02001285,Bowdon,E05000831,Hale Central,-2.345896,53.378379
WA159AF,E00030826,E01006082,E02001285,Bowdon,E05000831,Hale Central,-2.346839,53.37806
WA159AG,E00030826,E01006082,E02001285,Bowdon,E05000831,Hale Central,-2.346835,53.379248
WA159AH,E00030828,E01006088,E02001284,Hale,E05000831,Hale Central,-2.346376,53.380121
WA159AJ,E00030828,E01006088,E02001284,Hale,E05000831,Hale Central,-2.346353,53.381047
WA159AL,E00030832,E01006088,E02001284,Hale,E05000831,Hale Central,-2.345479,53.380762
WA159AN,E00030828,E01006088,E02001284,Hale,E05000831,Hale Central,-2.34582,53.380141
WA159AP,E00030832,E01006088,E02001284,Hale,E05000831,Hale Central,-2.345694,53.379449
WA159AQ,E00030826,E01006082,E02001285,Bowdon,E05000831,Hale Central,-2.346398,53.379105
WA159AR,E00030828,E01006088,E02001284,Hale,E05000831,Hale Central,-2.344753,53.380171
WA159AS,E00030832,E01006088,E02001284,Hale,E05000831,Hale Central,-2.343652,53.379688
WA159AT,E00030832,E01006088,E02001284,Hale,E05000831,Hale Central,-2.343746,53.38021
WA159AU,E00030832,E01006088,E02001284,Hale,E05000831,Hale Central,-2.343604,53.379419
WA159AW,E00030828,E01006088,E02001284,Hale,E05000831,Hale Central,-2.345386,53.380349
WA159AX,E00030832,E01006088,E02001284,Hale,E05000831,Hale Central,-2.344443,53.37903
WA159AY,E00030832,E01006088,E02001284,Hale,E05000831,Hale Central,-2.344944,53.377824
WA159AZ,E00030836,E01006083,E02001284,Hale,E05000831,Hale Central,-2.344178,53.377844
WA159BA,E00030831,E01006088,E02001284,Hale,E05000831,Hale Central,-2.342925,53.379088
WA159BB,E00030831,E01006088,E02001284,Hale,E05000831,Hale Central,-2.341784,53.379289
WA159BD,E00030836,E01006083,E02001284,Hale,E05000831,Hale Central,-2.342284,53.377922
WA159BE,E00030836,E01006083,E02001284,Hale,E05000831,Hale Central,-2.343283,53.376804
WA159BF,E00030826,E01006082,E02001285,Bowdon,E05000831,Hale Central,-2.34662,53.378727
WA159BG,E00030836,E01006083,E02001284,Hale,E05000831,Hale Central,-2.343644,53.376938
WA159BH,E00030836,E01006083,E02001284,Hale,E05000831,Hale Central,-2.343843,53.377351
WA159BJ,E00030836,E01006083,E02001284,Hale,E05000831,Hale Central,-2.342692,53.378154
WA159BL,E00030836,E01006083,E02001284,Hale,E05000831,Hale Central,-2.341208,53.378644
WA159BN,E00030836,E01006083,E02001284,Hale,E05000831,Hale Central,-2.342687,53.377561
WA159BP,E00030826,E01006082,E02001285,Bowdon,E05000831,Hale Central,-2.346811,53.378115
WA159BQ,E00030836,E01006083,E02001284,Hale,E05000831,Hale Central,-2.344323,53.377161
WA159BS,E00030836,E01006083,E02001284,Hale,E05000831,Hale Central,-2.342695,53.37846
WA159BT,E00030844,E01006084,E02001284,Hale,E05000831,Hale Central,-2.341298,53.374904
WA159BU,E00030838,E01006083,E02001284,Hale,E05000831,Hale Central,-2.340102,53.375663
WA159BW,E00030836,E01006083,E02001284,Hale,E05000831,Hale Central,-2.341929,53.378624
WA159BX,E00030844,E01006084,E02001284,Hale,E05000831,Hale Central,-2.338974,53.375594
WA159BY,E00030838,E01006083,E02001284,Hale,E05000831,Hale Central,-2.33865,53.376395
WA159BZ,E00030838,E01006083,E02001284,Hale,E05000831,Hale Central,-2.336138,53.376177
WA159DA,E00030834,E01006083,E02001284,Hale,E05000831,Hale Central,-2.335677,53.376799
WA159DB,E00030834,E01006083,E02001284,Hale,E05000831,Hale Central,-2.333829,53.37702
WA159DD,E00030837,E01006083,E02001284,Hale,E05000831,Hale Central,-2.332727,53.376527
WA159DE,E00030837,E01006083,E02001284,Hale,E05000831,Hale Central,-2.332446,53.376907
WA159DF,E00030837,E01006083,E02001284,Hale,E05000831,Hale Central,-2.329756,53.377067
WA159DG,E00030837,E01006083,E02001284,Hale,E05000831,Hale Central,-2.329121,53.376628
WA159DH,E00030837,E01006083,E02001284,Hale,E05000831,Hale Central,-2.334553,53.37531
WA159DJ,E00030844,E01006084,E02001284,Hale,E05000831,Hale Central,-2.335574,53.37535
WA159DL,E00030837,E01006083,E02001284,Hale,E05000831,Hale Central,-2.332329,53.375487
WA159DN,E00030837,E01006083,E02001284,Hale,E05000831,Hale Central,-2.332981,53.374414
